 ,35
2840,1200
2841,1145
2842,1136
2843,1157
2844,1144
2845,1185
2846,1215
2847,1217
2848,1347
2849,1285
2850,1251
2851,1198
2852,1213
2853,1114
2854,1212
2855,1127
2856,1101
2857,1139
2858,1148
2859,1142
2860,1092
2861,1101
2862,1045
2863,1114
2864,1164
2865,1131
2866,1106
2867,1154
2868,1056
2869,1062
2870,1102
2871,1110
2872,1166
2873,1072
2874,1088
2875,1077
2876,1128
2877,1113
2878,1137
2879,1140
2880,1138
2881,1121
2882,1212
2883,1129
2884,1064
2885,1111
2886,1134
2887,1095
2888,1137
2889,1324
2890,1298
2891,1299
2892,1208
2893,1155
2894,1149
2895,1168
2896,1225
2897,1130
2898,1144
2899,1153
2900,1175
2901,1184
2902,1104
2903,1183
2904,1123
2905,1170
2906,1181
2907,1125
2908,1093
2909,1143
2910,1113
2911,1145
2912,1096
2913,1172
2914,1164
2915,1193
2916,1150
2917,1157
2918,1179
2919,1141
2920,1193
2921,1188
2922,1191
2923,1141
2924,1154
2925,1197
2926,1207
2927,1194
2928,1168
2929,1231
2930,1290
2931,1346
2932,1276
2933,1226
2934,1268
2935,1187
2936,1196
2937,1186
2938,1176
2939,1133
2940,1197
2941,1237
2942,1112
2943,1121
2944,1192
2945,1164
2946,1102
2947,1216
2948,1155
2949,1154
2950,1122
2951,1126
2952,1174
2953,1145
2954,1221
2955,1165
2956,1099
2957,1222
2958,1155
2959,1104
2960,1187
2961,1121
2962,1230
2963,1139
2964,1166
2965,1145
2966,1129
2967,1161
2968,1131
2969,1172
2970,1188
2971,1235
2972,1313
2973,1375
2974,1329
2975,1230
2976,1286
2977,1230
2978,1113
2979,1229
2980,1165
2981,1205
2982,1182
2983,1171
2984,1190
2985,1163
2986,1214
2987,1166
2988,1195
2989,1092
2990,1161
2991,1107
2992,1094
2993,1156
2994,1212
2995,1170
2996,1144
2997,1156
2998,1135
2999,1150
3000,1213
3001,1200
3002,1157
3003,1142
3004,1165
3005,1162
3006,1169
3007,1161
3008,1099
3009,1140
3010,1110
3011,1136
3012,1156
3013,1240
3014,1370
3015,1341
3016,1274
3017,1272
3018,1175
3019,1209
3020,1152
3021,1114
3022,1206
3023,1107
3024,1168
3025,1155
3026,1181
3027,1109
3028,1106
3029,1099
3030,1134
3031,1181
3032,1116
3033,1124
3034,1176
3035,1129
3036,1142
3037,1148
3038,1121
3039,1095
3040,1189
3041,1144
3042,1103
3043,1094
3044,1171
3045,1138
3046,1171
3047,1178
3048,1111
3049,1133
3050,1082
3051,1176
3052,1096
3053,1175
3054,1235
3055,1314
3056,1273
3057,1316
3058,1250
3059,1229
3060,1148
3061,1178
3062,1163
3063,1151
3064,1174
3065,1133
3066,1109
3067,1184
3068,1096
3069,1197
3070,1115
3071,1120
3072,1137
3073,1118
3074,1135
3075,1143
3076,1085
3077,1155
3078,1106
3079,1159
3080,1161
3081,1124
3082,1160
3083,1152
3084,1099
3085,1112
3086,1077
3087,1129
3088,1139
3089,1173
3090,1144
3091,1085
3092,1088
3093,1104
3094,1148
3095,1184
3096,1233
3097,1320
3098,1323
3099,1230
3100,1266
3101,1184
3102,1119
3103,1175
3104,1177
3105,1104
3106,1181
3107,1093
3108,1108
3109,1070
3110,1098
3111,1074
3112,1147
3113,1111
3114,1092
3115,1088
3116,1105
3117,1065
3118,1138
3119,1134
3120,1140
3121,1082
3122,1112
3123,1139
3124,1101
3125,1098
3126,1137
3127,1146
3128,1080
3129,1105
3130,1148
3131,1081
3132,1087
3133,1202
3134,1216
3135,1075
3136,1174
3137,1102
3138,1201
3139,1275
3140,1331
3141,1276
3142,1246
3143,1273
3144,1164
3145,1169
3146,1134
3147,1164
3148,1112
3149,1116
3150,1101
3151,1071
3152,1157
3153,1125
3154,1135
3155,1145
3156,1108
3157,1118
3158,1127
3159,1098
3160,1166
3161,1197
3162,1112
3163,1132
3164,1149
3165,1152
3166,1126
3167,1119
3168,1155
3169,1192
3170,1164
3171,1209
3172,1250
3173,1178
3174,1176
3175,1165
3176,1202
3177,1202
3178,1218
3179,1255
3180,1302
3181,1389
3182,1373
3183,1303
3184,1303
3185,1242
3186,1226
3187,1233
3188,1268
3189,1180
3190,1304
3191,1221
3192,1244
3193,1227
3194,1263
3195,1325
3196,1258
3197,1160
3198,1200
3199,1221
3200,1342
3201,1228
3202,1196
3203,1213
3204,1190
3205,1234
3206,1185
3207,1208
3208,1182
3209,1211
3210,1236
3211,1218
3212,1226
3213,1152
3214,1185
3215,1222
3216,1244
3217,1190
3218,1097
3219,1145
3220,1151
3221,1167
3222,1283
3223,1312
3224,1243
3225,1205
3226,1207
3227,1183
3228,1091
3229,1102
3230,1070
3231,1172
3232,1091
3233,1111
3234,1083
3235,1138
3236,1038
3237,1102
3238,1100
3239,1044
3240,1067
3241,1123
3242,1102
3243,1085
3244,1074
3245,1103
3246,1046
3247,1010
3248,1041
3249,1055
3250,1043
3251,1003
3252,1035
3253,1023
3254,1060
3255,1005
3256,1071
3257,1000
3258,1071
3259,1060
3260,1118
3261,1048
3262,1044
3263,1073
3264,1129
3265,1174
3266,1184
3267,1168
3268,1121
3269,1083
3270,1032
3271,1016
3272,1045
3273,968
3274,984
3275,1071
3276,1020
3277,1024
3278,990
3279,1010
3280,1025
3281,1067
3282,986
3283,991
3284,1002
3285,981
3286,982
3287,996
3288,966
3289,972
3290,1009
3291,1013
3292,922
3293,918
3294,922
3295,1006
3296,1014
3297,988
3298,999
3299,917
3300,996
3301,1005
3302,1012
3303,998
3304,990
3305,1116
3306,1151
3307,1106
3308,1086
3309,989
3310,981
3311,1049
3312,1034
3313,982
3314,981
3315,975
3316,956
3317,944
3318,933
3319,946
3320,955
3321,942
3322,979
3323,936
3324,943
3325,979
3326,954
3327,962
3328,933
3329,981
3330,969
3331,885
3332,894
3333,912
3334,950
3335,926
3336,969
3337,931
3338,927
3339,964
3340,942
3341,949
3342,914
3343,947
3344,971
3345,994
3346,967
3347,1034
3348,1151
3349,1023
3350,994
3351,982
3352,994
3353,926
3354,937
3355,928
3356,932
3357,932
3358,868
3359,915
3360,917
3361,938
3362,943
3363,941
3364,903
3365,882
3366,917
3367,903
3368,929
3369,917
3370,884
3371,934
3372,865
3373,904
3374,904
3375,925
3376,881
3377,948
3378,906
3379,926
3380,925
3381,901
3382,997
3383,899
3384,911
3385,906
3386,896
3387,955
3388,962
3389,1023
3390,1010
3391,987
3392,926
3393,961
3394,905
3395,878
3396,924
3397,883
3398,866
3399,856
3400,904
3401,912
3402,914
3403,904
3404,814
3405,868
3406,911
3407,823
3408,871
3409,904
3410,857
3411,837
3412,874
3413,885
3414,870
3415,879
3416,857
3417,842
3418,921
3419,887
3420,859
3421,806
3422,843
3423,848
3424,862
3425,871
3426,860
3427,858
3428,933
3429,919
3430,1002
3431,1062
3432,985
3433,1012
3434,945
3435,910
3436,932
3437,901
3438,923
3439,929
3440,895
3441,872
3442,843
3443,893
3444,849
3445,884
3446,860
3447,870
3448,889
3449,830
3450,865
3451,843
3452,895
3453,823
3454,833
3455,841
3456,887
3457,844
3458,905
3459,816
3460,789
3461,844
3462,852
3463,798
3464,875
3465,907
3466,834
3467,850
3468,830
3469,822
3470,935
3471,944
3472,994
3473,1029
3474,1013
3475,963
3476,933
3477,907
3478,875
3479,841
3480,854
3481,837
3482,820
3483,870
3484,836
3485,850
3486,868
3487,826
3488,873
3489,831
3490,864
3491,830
3492,796
3493,856
3494,876
3495,884
3496,847
3497,830
3498,870
3499,848
3500,856
3501,860
3502,871
3503,866
3504,852
3505,847
3506,803
3507,874
3508,776
3509,853
3510,801
3511,841
3512,836
3513,929
3514,1004
3515,1015
3516,894
3517,951
3518,915
3519,881
3520,867
3521,836
3522,782
3523,831
3524,849
3525,806
3526,812
3527,864
3528,811
3529,828
3530,802
3531,818
3532,799
3533,809
3534,794
3535,814
3536,799
3537,822
3538,848
3539,804
3540,809
3541,800
3542,791
3543,838
3544,849
3545,817
3546,818
3547,816
3548,842
3549,867
3550,814
3551,843
3552,812
3553,839
3554,917
3555,874
3556,974
3557,909
3558,910
3559,915
3560,883
3561,861
3562,867
3563,872
3564,813
3565,858
3566,828
3567,874
3568,795
3569,806
3570,814
3571,815
3572,851
3573,834
3574,825
3575,811
3576,780
3577,842
3578,828
3579,827
3580,809
3581,846
3582,836
3583,812
3584,798
3585,799
3586,782
3587,839
3588,761
3589,748
3590,830
3591,854
3592,827
3593,808
3594,798
3595,831
3596,850
3597,921
3598,904
3599,885
3600,872
3601,935
3602,859
3603,793
3604,810
3605,860
3606,843
3607,827
3608,832
3609,791
3610,810
3611,762
3612,821
3613,844
3614,780
3615,778
3616,770
3617,847
3618,770
3619,791
3620,790
3621,820
3622,814
3623,792
3624,811
3625,796
3626,778
3627,758
3628,777
3629,781
3630,841
3631,783
3632,774
3633,795
3634,806
3635,800
3636,778
3637,814
3638,841
3639,863
3640,919
3641,859
3642,842
3643,852
3644,832
3645,837
3646,834
3647,774
3648,816
3649,794
3650,793
3651,763
3652,814
3653,735
3654,778
3655,843
3656,768
3657,808
3658,782
3659,780
3660,798
3661,810
3662,803
3663,761
3664,736
3665,754
3666,746
3667,837
3668,786
3669,859
3670,766
3671,790
3672,781
3673,755
3674,789
3675,763
3676,773
3677,753
3678,757
3679,846
3680,900
3681,894
3682,864
3683,848
3684,825
3685,786
3686,754
3687,798
3688,732
3689,845
3690,766
3691,839
3692,829
3693,816
3694,747
3695,774
3696,751
3697,759
3698,815
3699,744
3700,805
3701,795
3702,765
3703,758
3704,736
3705,760
3706,744
3707,795
3708,747
3709,765
3710,764
3711,766
3712,768
3713,790
3714,761
3715,733
3716,787
3717,734
3718,798
3719,716
3720,788
3721,851
3722,878
3723,926
3724,928
3725,830
3726,809
3727,811
3728,792
3729,768
3730,794
3731,763
3732,752
3733,796
3734,729
3735,805
3736,748
3737,723
3738,694
3739,721
3740,727
3741,724
3742,721
3743,780
3744,759
3745,736
3746,773
3747,724
3748,789
3749,725
3750,730
3751,699
3752,719
3753,828
3754,787
3755,738
3756,745
3757,753
3758,695
3759,800
3760,687
3761,743
3762,750
3763,799
3764,872
3765,864
3766,848
3767,858
3768,822
3769,751
3770,759
3771,727
3772,729
3773,759
3774,759
3775,762
3776,763
3777,717
3778,782
3779,702
3780,713
3781,749
3782,709
3783,771
3784,768
3785,729
3786,758
3787,725
3788,745
3789,714
3790,706
3791,696
3792,748
3793,782
3794,713
3795,711
3796,705
3797,733
3798,749
3799,753
3800,758
3801,747
3802,739
3803,740
3804,796
3805,823
3806,895
3807,826
3808,776
3809,798
3810,735
3811,722
3812,711
3813,725
3814,767
3815,731
3816,735
3817,755
3818,691
3819,705
3820,719
3821,709
3822,712
3823,753
3824,725
3825,697
3826,718
3827,715
3828,752
3829,698
3830,710
3831,699
3832,736
3833,740
3834,692
3835,702
3836,729
3837,653
3838,732
3839,720
3840,760
3841,747
3842,738
3843,740
3844,704
3845,718
3846,759
3847,817
3848,862
3849,825
3850,818
3851,768
3852,705
3853,740
3854,736
3855,683
3856,692
3857,688
3858,732
3859,733
3860,722
3861,720
3862,708
3863,713
3864,695
3865,682
3866,694
3867,709
3868,744
3869,730
3870,730
3871,715
3872,708
3873,729
3874,715
3875,700
3876,678
3877,762
3878,718
3879,734
3880,712
3881,687
3882,668
3883,682
3884,664
3885,689
3886,705
3887,715
3888,789
3889,772
3890,820
3891,755
3892,770
3893,780
3894,738
3895,714
3896,714
3897,739
3898,674
3899,718
3900,723
3901,726
3902,696
3903,707
3904,692
3905,670
3906,698
3907,666
3908,725
3909,682
3910,670
3911,624
3912,713
3913,661
3914,693
3915,696
3916,681
3917,735
3918,666
3919,663
3920,702
3921,703
3922,663
3923,712
3924,709
3925,695
3926,691
3927,722
3928,717
3929,771
3930,731
3931,803
3932,814
3933,736
3934,686
3935,706
3936,677
3937,692
3938,744
3939,700
3940,674
3941,658
3942,628
3943,678
3944,635
3945,686
3946,687
3947,693
3948,677
3949,671
3950,705
3951,656
3952,619
3953,702
3954,591
3955,706
3956,691
3957,669
3958,678
3959,675
3960,642
3961,626
3962,643
3963,678
3964,662
3965,713
3966,673
3967,652
3968,630
3969,662
3970,735
3971,726
3972,761
3973,767
3974,777
3975,730
3976,691
3977,661
3978,679
3979,665
3980,637
3981,651
3982,686
3983,678
3984,681
3985,649
3986,620
3987,654
3988,666
3989,654
3990,631
3991,614
3992,625
3993,661
3994,634
3995,623
3996,628
3997,628
3998,631
3999,701
4000,653
4001,667
4002,623
4003,611
4004,675
4005,673
4006,635
4007,686
4008,674
4009,679
4010,631
4011,604
4012,682
4013,679
4014,721
4015,700
4016,745
4017,725
4018,668
4019,699
4020,695
4021,615
4022,646
4023,655
4024,616
4025,618
4026,643
4027,649
4028,670
4029,682
4030,646
4031,631
4032,636
4033,620
4034,617
4035,654
4036,632
4037,628
4038,584
4039,661
4040,641
4041,604
4042,587
4043,642
4044,667
4045,622
4046,589
4047,651
4048,611
4049,603
4050,665
4051,636
4052,630
4053,646
4054,671
4055,678
4056,709
4057,765
4058,745
4059,642
4060,690
4061,667
4062,619
4063,634
4064,622
4065,664
4066,577
4067,650
4068,644
4069,616
4070,580
4071,622
4072,625
4073,565
4074,584
4075,624
4076,574
4077,636
4078,619
4079,644
4080,610
4081,632
4082,616
4083,599
4084,615
4085,628
4086,610
4087,655
4088,641
4089,636
4090,603
4091,540
4092,595
4093,662
4094,625
4095,641
4096,627
4097,708
4098,750
4099,677
4100,699
4101,681
4102,623
4103,615
4104,667
4105,630
4106,615
4107,648
4108,582
4109,582
4110,659
4111,617
4112,555
4113,619
4114,614
4115,638
4116,603
4117,597
4118,605
4119,549
4120,569
4121,608
4122,623
4123,618
4124,597
4125,650
4126,627
4127,596
4128,652
4129,645
4130,590
4131,594
4132,591
4133,619
4134,579
4135,624
4136,622
4137,654
4138,678
4139,694
4140,727
4141,700
4142,711
4143,679
4144,657
4145,633
4146,605
4147,593
4148,602
4149,568
4150,582
4151,605
4152,578
4153,614
4154,598
4155,609
4156,599
4157,573
4158,546
4159,588
4160,585
4161,592
4162,551
4163,585
4164,608
4165,585
4166,608
4167,585
4168,550
4169,601
4170,593
4171,605
4172,594
4173,594
4174,573
4175,573
4176,581
4177,603
4178,630
4179,631
4180,658
4181,710
4182,707
4183,657
4184,655
4185,597
4186,608
4187,618
4188,577
4189,604
4190,641
4191,595
4192,612
4193,599
4194,563
4195,625
4196,618
4197,575
4198,585
4199,562
4200,604
4201,540
4202,627
4203,602
4204,613
4205,555
4206,569
4207,602
4208,557
4209,565
4210,578
4211,539
4212,611
4213,605
4214,589
4215,608
4216,593
4217,578
4218,573
4219,605
4220,563
4221,642
4222,643
4223,716
4224,683
4225,625
4226,655
4227,615
4228,632
4229,577
4230,584
4231,564
4232,612
4233,581
4234,563
4235,596
4236,547
4237,595
4238,582
4239,566
4240,622
4241,556
4242,607
4243,545
4244,594
4245,589
4246,554
4247,626
4248,612
4249,587
4250,513
4251,571
4252,561
4253,602
4254,574
4255,548
4256,534
4257,563
4258,581
4259,538
4260,588
4261,581
4262,593
4263,621
4264,694
4265,700
4266,655
4267,653
4268,612
4269,600
4270,627
4271,572
4272,553
4273,533
4274,585
4275,526
4276,572
4277,566
4278,615
4279,567
4280,601
4281,557
4282,546
4283,534
4284,548
4285,591
4286,587
4287,587
4288,567
4289,560
4290,583
4291,590
4292,571
4293,559
4294,560
4295,547
4296,572
4297,569
4298,602
4299,557
4300,542
4301,536
4302,552
4303,550
4304,589
4305,616
4306,698
4307,633
4308,666
4309,580
4310,627
4311,591
4312,567
4313,567
4314,540
4315,552
4316,533
4317,583
4318,548
4319,579
4320,560
4321,603
4322,542
4323,574
4324,577
4325,559
4326,617
4327,595
4328,576
4329,575
4330,587
4331,539
4332,554
4333,578
4334,561
4335,571
4336,552
4337,553
4338,554
4339,533
4340,558
4341,601
4342,573
4343,570
4344,578
4345,576
4346,585
4347,630
4348,683
4349,675
4350,626
4351,621
4352,595
4353,580
4354,564
4355,614
4356,527
4357,557
4358,584
4359,553
4360,565
4361,583
4362,570
4363,558
4364,553
4365,556
4366,566
4367,533
4368,590
4369,543
4370,556
4371,483
4372,598
4373,594
4374,578
4375,560
4376,606
4377,533
4378,546
4379,565
4380,567
4381,535
4382,593
4383,539
4384,527
4385,586
4386,604
4387,532
4388,593
4389,647
4390,623
4391,662
4392,597
4393,621
4394,590
4395,549
4396,582
4397,541
4398,563
4399,556
4400,596
4401,591
4402,511
4403,545
4404,590
4405,580
4406,562
4407,556
4408,537
4409,525
4410,569
4411,571
4412,532
4413,514
4414,532
4415,569
4416,554
4417,587
4418,550
4419,578
4420,542
4421,583
4422,555
4423,536
4424,494
4425,576
4426,506
4427,540
4428,539
4429,606
4430,657
4431,609
4432,595
4433,613
4434,603
4435,544
4436,548
4437,576
4438,570
4439,580
4440,580
4441,589
4442,534
4443,593
4444,530
4445,574
4446,527
4447,514
4448,533
4449,584
4450,555
4451,527
4452,524
4453,568
4454,552
4455,530
4456,552
4457,559
4458,514
4459,517
4460,508
4461,500
4462,550
4463,512
4464,545
4465,547
4466,541
4467,548
4468,587
4469,542
4470,568
4471,561
4472,626
4473,651
4474,628
4475,597
4476,568
4477,524
4478,543
4479,594
4480,526
4481,562
4482,547
4483,521
4484,506
4485,549
4486,542
4487,533
4488,571
4489,497
4490,529
4491,574
4492,541
4493,587
4494,543
4495,502
4496,532
4497,520
4498,524
4499,531
4500,516
4501,517
4502,554
4503,552
4504,532
4505,544
4506,529
4507,474
4508,531
4509,531
4510,536
4511,535
4512,535
4513,597
4514,662
4515,623
4516,626
4517,617
4518,538
4519,525
4520,546
4521,558
4522,506
4523,533
4524,503
4525,533
4526,502
4527,528
4528,498
4529,539
4530,549
4531,534
4532,509
4533,509
4534,525
4535,525
4536,537
4537,508
4538,512
4539,521
4540,515
4541,509
4542,538
4543,472
4544,542
4545,517
4546,486
4547,511
4548,504
4549,538
4550,515
4551,496
4552,534
4553,527
4554,575
4555,552
4556,637
4557,588
4558,564
4559,516
4560,541
4561,566
4562,533
4563,523
4564,487
4565,556
4566,524
4567,496
4568,503
4569,510
4570,496
4571,545
4572,507
4573,525
4574,509
4575,490
4576,522
4577,515
4578,525
4579,543
4580,515
4581,490
4582,550
4583,533
4584,506
4585,508
4586,511
4587,518
4588,525
4589,529
4590,474
4591,493
4592,523
4593,528
4594,489
4595,515
4596,520
4597,566
4598,560
4599,570
4600,562
4601,575
4602,530
4603,530
4604,531
4605,507
4606,473
4607,540
4608,525
4609,507
4610,496
4611,525
4612,505
4613,496
4614,522
4615,492
4616,493
4617,468
4618,480
4619,476
4620,492
4621,538
4622,478
4623,506
4624,532
4625,477
4626,481
4627,524
4628,479
4629,514
4630,474
4631,421
4632,490
4633,494
4634,475
4635,435
4636,484
4637,498
4638,502
4639,555
4640,575
4641,560
4642,567
4643,547
4644,517
4645,523
4646,502
4647,496
4648,460
4649,456
4650,480
4651,490
4652,474
4653,446
4654,475
4655,448
4656,470
4657,486
4658,448
4659,489
4660,489
4661,466
4662,486
4663,482
4664,451
4665,469
4666,484
4667,460
4668,472
4669,494
4670,478
4671,445
4672,444
4673,537
4674,456
4675,472
4676,453
4677,511
4678,454
4679,503
4680,563
4681,534
4682,544
4683,510
4684,534
4685,505
4686,477
4687,453
4688,464
4689,465
4690,459
4691,485
4692,447
4693,497
4694,444
4695,425
4696,435
4697,463
4698,460
4699,428
4700,459
4701,440
4702,461
4703,460
4704,445
4705,465
4706,476
4707,456
4708,485
4709,435
4710,450
4711,466
4712,456
4713,442
4714,459
4715,442
4716,464
4717,456
4718,424
4719,457
4720,497
4721,494
4722,524
4723,513
4724,511
4725,489
4726,493
4727,465
4728,465
4729,410
4730,462
4731,444
4732,468
4733,444
4734,470
4735,493
4736,450
4737,454
4738,471
4739,463
4740,457
4741,414
4742,463
4743,453
4744,475
4745,471
4746,471
4747,464
4748,414
4749,457
4750,419
4751,490
4752,433
4753,453
4754,444
4755,431
4756,432
4757,478
4758,393
4759,446
4760,435
4761,466
4762,434
4763,490
4764,495
4765,532
4766,479
4767,417
4768,470
4769,496
4770,464
4771,465
4772,457
4773,453
4774,423
4775,423
4776,411
4777,446
4778,466
4779,443
4780,433
4781,447
4782,422
4783,434
4784,401
4785,419
4786,475
4787,455
4788,406
4789,411
4790,439
4791,413
4792,443
4793,421
4794,459
4795,438
4796,425
4797,414
4798,430
4799,411
4800,410
4801,426
4802,446
4803,420
4804,487
4805,456
4806,498
4807,462
4808,491
4809,440
4810,469
4811,453
4812,414
4813,460
4814,434
4815,415
4816,422
4817,435
4818,405
4819,464
4820,408
4821,413
4822,412
4823,435
4824,402
4825,407
4826,402
4827,384
4828,416
4829,429
4830,438
4831,415
4832,397
4833,406
4834,414
4835,438
4836,394
4837,428
4838,414
4839,405
4840,408
4841,414
4842,422
4843,424
4844,412
4845,380
4846,443
4847,470
4848,498
4849,490
4850,413
4851,450
4852,410
4853,428
4854,450
4855,438
4856,424
4857,405
4858,364
4859,389
4860,392
4861,379
4862,392
4863,425
4864,401
4865,438
4866,373
4867,376
4868,408
4869,377
4870,405
4871,386
4872,410
4873,360
4874,427
4875,366
4876,398
4877,385
4878,396
4879,395
4880,416
4881,425
4882,369
4883,415
4884,411
4885,382
4886,392
4887,392
4888,395
4889,436
4890,443
4891,458
4892,390
4893,451
4894,419
4895,424
4896,400
4897,387
4898,413
4899,416
4900,376
4901,383
4902,378
4903,393
4904,413
4905,369
4906,389
4907,409
4908,407
4909,372
4910,354
4911,382
4912,370
4913,405
4914,390
4915,374
4916,389
4917,413
4918,386
4919,388
4920,385
4921,423
4922,388
4923,373
4924,409
4925,403
4926,393
4927,379
4928,391
4929,423
4930,469
4931,470
4932,451
4933,393
4934,470
4935,380
4936,381
4937,381
4938,402
4939,391
4940,378
4941,394
4942,380
4943,394
4944,374
4945,413
4946,374
4947,372
4948,416
4949,414
4950,379
4951,378
4952,391
4953,377
4954,381
4955,413
4956,390
4957,393
4958,393
4959,388
4960,342
4961,394
4962,372
4963,373
4964,391
4965,378
4966,364
4967,355
4968,372
4969,365
4970,365
4971,413
4972,396
4973,460
4974,448
4975,420
4976,421
4977,422
4978,382
4979,388
4980,379
4981,387
4982,395
4983,375
4984,347
4985,376
4986,376
4987,376
4988,391
4989,391
4990,369
4991,396
4992,356
4993,345
4994,360
4995,407
4996,381
4997,355
4998,368
4999,364
5000,360
5001,410
5002,400
5003,387
5004,383
5005,370
5006,363
5007,388
5008,378
5009,405
5010,367
5011,379
5012,365
5013,364
5014,415
5015,431
5016,436
5017,377
5018,401
5019,384
5020,378
5021,374
5022,360
5023,338
5024,356
5025,363
5026,376
5027,345
5028,356
5029,367
5030,351
5031,387
5032,351
5033,406
5034,351
5035,374
5036,356
5037,373
5038,370
5039,363
5040,378
5041,378
5042,326
5043,378
5044,398
5045,324
5046,352
5047,373
5048,350
5049,381
5050,371
5051,353
5052,347
5053,400
5054,388
5055,409
5056,446
5057,431
5058,409
5059,386
5060,408
5061,354
5062,368
5063,379
5064,398
5065,361
5066,385
5067,393
5068,392
5069,389
5070,399
5071,376
5072,336
5073,400
5074,351
5075,377
5076,333
5077,384
5078,346
5079,379
5080,354
5081,348
5082,381
5083,356
5084,350
5085,341
5086,384
5087,314
5088,353
5089,368
5090,364
5091,375
5092,370
5093,332
5094,356
5095,371
5096,402
5097,419
5098,437
5099,391
5100,395
5101,365
5102,396
5103,356
5104,328
5105,370
5106,374
5107,389
5108,355
5109,351
5110,375
5111,370
5112,368
5113,356
5114,365
5115,367
5116,333
5117,338
5118,338
5119,356
5120,339
5121,355
5122,352
5123,390
5124,371
5125,350
5126,359
5127,340
5128,339
5129,328
5130,331
5131,398
5132,343
5133,378
5134,303
5135,329
5136,358
5137,364
5138,384
5139,381
5140,392
5141,416
5142,369
5143,397
5144,403
5145,348
5146,375
5147,371
5148,357
5149,340
5150,392
5151,328
5152,343
5153,341
5154,319
5155,317
5156,364
5157,345
5158,336
5159,343
5160,366
5161,323
5162,326
5163,354
5164,347
5165,341
5166,362
5167,345
5168,289
5169,360
5170,341
5171,328
5172,333
5173,344
5174,358
5175,312
5176,359
5177,317
5178,375
5179,388
5180,418
5181,426
5182,387
5183,375
5184,427
5185,353
5186,360
5187,379
5188,373
5189,302
5190,356
5191,361
5192,327
5193,342
5194,344
5195,338
5196,355
5197,334
5198,308
5199,327
5200,337
5201,331
5202,342
5203,333
5204,327
5205,353
5206,365
5207,356
5208,354
5209,317
5210,329
5211,320
5212,335
5213,343
5214,345
5215,345
5216,334
5217,326
5218,368
5219,338
5220,353
5221,370
5222,370
5223,374
5224,388
5225,351
5226,385
5227,337
5228,319
5229,341
5230,346
5231,325
5232,341
5233,312
5234,347
5235,366
5236,324
5237,330
5238,349
5239,335
5240,303
5241,347
5242,327
5243,358
5244,341
5245,303
5246,329
5247,355
5248,370
5249,354
5250,324
5251,342
5252,344
5253,359
5254,357
5255,330
5256,308
5257,338
5258,338
5259,329
5260,345
5261,342
5262,330
5263,370
5264,386
5265,401
5266,376
5267,340
5268,358
5269,357
5270,349
5271,343
5272,367
5273,314
5274,303
5275,324
5276,326
5277,308
5278,342
5279,315
5280,326
5281,340
5282,353
5283,318
5284,303
5285,357
5286,331
5287,317
5288,335
5289,351
5290,334
5291,317
5292,316
5293,342
5294,343
5295,343
5296,363
5297,335
5298,359
5299,316
5300,356
5301,321
5302,322
5303,376
5304,383
5305,372
5306,366
5307,409
5308,354
5309,367
5310,320
5311,352
5312,338
5313,329
5314,321
5315,334
5316,359
5317,296
5318,372
5319,312
5320,332
5321,330
5322,320
5323,302
5324,321
5325,339
5326,328
5327,322
5328,299
5329,322
5330,356
5331,306
5332,332
5333,336
5334,326
5335,342
5336,333
5337,281
5338,323
5339,313
5340,280
5341,307
5342,333
5343,312
5344,335
5345,359
5346,385
5347,370
5348,355
5349,371
5350,369
5351,315
5352,326
5353,349
5354,334
5355,354
5356,334
5357,338
5358,301
5359,344
5360,318
5361,293
5362,291
5363,311
5364,303
5365,334
5366,326
5367,336
5368,304
5369,318
5370,341
5371,315
5372,309
5373,311
5374,325
5375,337
5376,324
5377,327
5378,328
5379,323
5380,340
5381,317
5382,331
5383,326
5384,286
5385,321
5386,336
5387,328
5388,352
5389,351
5390,377
5391,368
5392,347
5393,327
5394,336
5395,292
5396,300
5397,331
5398,345
5399,348
5400,318
5401,293
5402,308
5403,321
5404,313
5405,317
5406,301
5407,315
5408,330
5409,301
5410,289
5411,317
5412,303
5413,311
5414,289
5415,338
5416,308
5417,314
5418,337
5419,300
5420,314
5421,319
5422,309
5423,326
5424,316
5425,314
5426,327
5427,315
5428,320
5429,340
5430,372
5431,379
5432,400
5433,339
5434,345
5435,326
5436,328
5437,318
5438,338
5439,304
5440,321
5441,330
5442,312
5443,299
5444,315
5445,322
5446,293
5447,314
5448,316
5449,312
5450,298
5451,291
5452,310
5453,309
5454,302
5455,332
5456,306
5457,307
5458,333
5459,270
5460,312
5461,336
5462,288
5463,310
5464,325
5465,314
5466,279
5467,332
5468,278
5469,311
5470,308
5471,326
5472,335
5473,338
5474,354
5475,307
5476,340
5477,350
5478,322
5479,335
5480,315
5481,301
5482,309
5483,298
5484,306
5485,320
5486,310
5487,301
5488,299
5489,282
5490,316
5491,292
5492,303
5493,324
5494,286
5495,297
5496,320
5497,279
5498,316
5499,290
5500,309
5501,321
5502,299
5503,314
5504,307
5505,303
5506,297
5507,338
5508,315
5509,311
5510,325
5511,275
5512,326
5513,353
5514,363
5515,348
5516,337
5517,383
5518,323
5519,332
5520,329
5521,351
5522,290
5523,306
5524,334
5525,279
5526,304
5527,310
5528,293
5529,298
5530,292
5531,301
5532,280
5533,301
5534,281
5535,296
5536,284
5537,279
5538,258
5539,296
5540,313
5541,291
5542,305
5543,333
5544,283
5545,317
